fishID,TL_mm,weight,sex,area,age,cohort,year,month,lifeyear,d18O,d18O_cor,date,d18O_W
BH-93152,632,1540,f,Tributary,2,2020,1,5,2021,-6.38436573636363,-6.62937894227632,2021-05-01,
BH-93152,632,1540,f,Tributary,2,2020,1,6,2021,-7.18947403636364,-7.50330404094269,2021-06-01,
BH-93152,632,1540,f,Tributary,2,2020,1,7,2021,-6.84908870909091,-7.40937887633556,2021-07-01,
BH-93152,632,1540,f,Tributary,2,2020,1,8,2021,-6.29618300909091,-6.86847610633551,2021-08-01,
BH-93152,632,1540,f,Tributary,2,2020,1,9,2021,-6.16567257272727,-6.62513812797236,2021-09-01,
BH-93152,632,1540,f,Tributary,2,2020,1,10,2021,-6.0695534,-6.5186164159118,2021-10-01,
BH-93152,632,1540,f,Tributary,2,2020,1,11,2021,-5.45580161818182,-5.9632788934267,2021-11-01,
BH-93152,632,1540,f,Tributary,2,2020,1,12,2021,-4.27503489999999,-4.90494206124434,2021-12-01,
BH-93152,632,1540,f,Tributary,2,2020,2,1,2022,-5.4681472,-5.72836411724595,2022-01-01,
BH-93152,632,1540,f,Tributary,2,2020,2,2,2022,-6.21593672727273,-6.86824935785031,2022-02-01,
BH-93152,632,1540,f,Tributary,2,2020,2,3,2022,-7.24943829090908,-8.16101420948554,2022-03-01,
BH-93152,632,1540,f,Tributary,2,2020,2,4,2022,-7.73885242727273,-8.42237267585018,2022-04-01,
BH-93152,632,1540,f,Tributary,2,2020,2,5,2022,-7.08277293636364,-7.86231662494067,2022-05-01,
BH-93152,632,1540,f,Tributary,2,2020,2,6,2022,-6.93727143636364,-7.88405594960661,2022-06-01,
BH-93152,632,1540,f,Tributary,2,2020,2,7,2022,-6.64626843636364,-7.69867873360615,2022-07-01,
BH-93152,632,1540,f,Tributary,2,2020,2,8,2022,-6.32087417272727,-7.37808564196976,2022-08-01,
BH-93152,632,1540,f,Tributary,2,2020,2,9,2022,-6.37378380909091,-7.45980231033327,2022-09-01,
BH-93152,632,1540,f,Tributary,2,2020,2,10,2022,-5.96108864545455,-7.04470656069692,2022-10-01,
BH-93152,632,1540,f,Tributary,2,2020,2,11,2022,-5.68066757272727,-6.65545892263679,2022-11-01,
BH-93152,632,1540,f,Tributary,2,2020,2,12,2022,-4.8958413,-5.80741721857646,2022-12-01,
BH-92996,665,1966,f,Tributary,2,2020,1,1,2021,-9.231786,-9.36877283591316,2021-01-01,
BH-92996,665,1966,f,Tributary,2,2020,1,2,2021,-9.05542054545455,-9.65812106536567,2021-02-01,
BH-92996,665,1966,f,Tributary,2,2020,1,3,2021,-7.93373625454545,-8.38920083312389,2021-03-01,
BH-92996,665,1966,f,Tributary,2,2020,1,4,2021,-8.65242548181818,-9.14069806906314,2021-04-01,
BH-92996,665,1966,f,Tributary,2,2020,1,5,2021,-8.69298953636364,-9.16845899827534,2021-05-01,
BH-92996,665,1966,f,Tributary,2,2020,1,6,2021,-6.98048097272727,-7.60798754797163,2021-06-01,
BH-92996,665,1966,f,Tributary,2,2020,1,7,2021,-7.32615726363636,-7.77922125621482,2021-07-01,
BH-92996,665,1966,f,Tributary,2,2020,1,8,2021,-7.92579980909091,-8.4388784516691,2021-08-01,
BH-92996,665,1966,f,Tributary,2,2020,1,9,2021,-6.89229824545455,-7.6270309953651,2021-09-01,
BH-92996,665,1966,f,Tributary,2,2020,1,10,2021,-6.87907083636364,-7.55378893627446,2021-10-01,
BH-92996,665,1966,f,Tributary,2,2020,1,11,2021,-5.78207770909091,-6.51440987300148,2021-11-01,
BH-92996,665,1966,f,Tributary,2,2020,1,12,2021,-4.0228323,-5.09284689457577,2021-12-01,
BH-92996,665,1966,f,Tributary,2,2020,2,1,2022,-5.0413428,-5.89130367791006,2022-01-01,
BH-92996,665,1966,f,Tributary,2,2020,2,2,2022,-6.19036373636364,-7.22516973627289,2022-02-01,
BH-92996,665,1966,f,Tributary,2,2020,2,3,2022,-7.06249090909091,-8.10609905766679,2022-03-01,
BH-92996,665,1966,f,Tributary,2,2020,2,4,2022,-7.63832411818182,-8.65952679742446,2022-04-01,
BH-92996,665,1966,f,Tributary,2,2020,2,5,2022,-7.34203015454546,-8.4088439677879,2022-05-01,
BH-92996,665,1966,f,Tributary,2,2020,2,6,2022,-6.60041341818181,-7.7728530154238,2022-06-01,
BH-92996,665,1966,f,Tributary,2,2020,2,7,2022,-6.41963882727273,-7.6504926838478,2022-07-01,
BH-92996,665,1966,f,Tributary,2,2020,2,8,2022,-6.53427637272727,-7.74112436930244,2022-08-01,
BH-92996,665,1966,f,Tributary,2,2020,2,9,2022,-5.97431605454545,-7.11314744778759,2022-09-01,
BH-92996,665,1966,f,Tributary,2,2020,2,10,2022,-5.73445903636363,-6.88369296893905,2022-10-01,
BH-92996,665,1966,f,Tributary,2,2020,2,11,2022,-6.46813932727273,-7.58216466518164,2022-11-01,
BH-92996,665,1966,f,Tributary,2,2020,2,12,2022,-6.54485829999999,-7.65008148924227,2022-12-01,
BH-93172,745,44,f,Tributary,3,2019,1,1,2020,-8.9310829,-9.61380295324412,2020-01-01,-7.68120183540208
BH-93172,745,44,f,Tributary,3,2019,1,2,2020,-7.20711058181818,-8.034665990395,2020-02-01,-8.0752838402259
BH-93172,745,44,f,Tributary,3,2019,1,3,2020,-5.66126737272727,-6.23516086063852,2020-03-01,-7.7
BH-93172,745,44,f,Tributary,3,2019,1,4,2020,-6.05368050909091,-6.55955739366913,2020-04-01,-7.25
BH-93172,745,44,f,Tributary,3,2019,1,5,2020,-6.53692185454545,-7.22604347045621,2020-05-01,-6.8
BH-93172,745,44,f,Tributary,3,2019,1,6,2020,-6.19477287272727,-6.98311870997093,2020-06-01,-6.35
BH-93172,745,44,f,Tributary,3,2019,1,7,2020,-7.41433999090909,-7.97783093948705,2020-07-01,-5.9
BH-93172,745,44,f,Tributary,3,2019,1,8,2020,-5.80147790909091,-6.66824288900089,2020-08-01,-5.38803607214429
BH-93172,745,44,f,Tributary,3,2019,1,9,2020,-5.69301315454545,-6.39653828645614,2020-09-01,-5.12342284569138
BH-93172,745,44,f,Tributary,3,2019,1,10,2020,-5.37290985454546,-6.04202658712296,2020-10-01,-5.42066933867736
BH-93172,745,44,f,Tributary,3,2019,1,11,2020,-5.25121769090909,-5.84031489015361,2020-11-01,-6.00735871743487
BH-93172,745,44,f,Tributary,3,2019,1,12,2020,-4.0422325,-4.97141271590971,2020-12-01,-6.52665330661323
BH-93172,745,44,f,Tributary,3,2019,2,1,2021,-4.3720359,-5.38043545390937,2021-01-01,
BH-93172,745,44,f,Tributary,3,2019,2,2,2021,-4.8279406,-5.77472511324297,2021-02-01,
BH-93172,745,44,f,Tributary,3,2019,2,3,2021,-4.89495947272727,-5.90335902663664,2021-03-01,
BH-93172,745,44,f,Tributary,3,2019,2,4,2021,-5.01312432727273,-6.15995767384816,2021-04-01,
BH-93172,745,44,f,Tributary,3,2019,2,5,2021,-4.90730505454546,-6.05413840112089,2021-05-01,
BH-93172,745,44,f,Tributary,3,2019,2,6,2021,-5.54222069090909,-6.71065931148443,2021-06-01,
BH-93172,745,44,f,Tributary,3,2019,2,7,2021,-5.09337060909091,-6.27541255033285,2021-07-01,
BH-93172,745,44,f,Tributary,3,2019,2,8,2021,-5.39231005454546,-6.67037543578698,2021-08-01,
BH-93172,745,44,f,Tributary,3,2019,2,9,2021,-5.33940041818182,-6.54144724275701,2021-09-01,
BH-93172,745,44,f,Tributary,3,2019,2,10,2021,-5.44169238181818,-6.61893315106015,2021-10-01,
BH-93172,745,44,f,Tributary,3,2019,2,11,2021,-4.98843316363637,-6.14646924487841,2021-11-01,
BH-93172,745,44,f,Tributary,3,2019,2,12,2021,-4.2944351,-5.40846043790891,2021-12-01,
BH-93172,745,44,f,Tributary,3,2019,3,1,2022,-5.2450449,-6.09500577791006,2022-01-01,
BH-93172,745,44,f,Tributary,3,2019,3,2,2022,-5.26268144545455,-6.17025638736436,2022-02-01,
BH-93172,745,44,f,Tributary,3,2019,3,3,2022,-5.28031799090909,-6.24550699681865,2022-03-01,
BH-93172,745,44,f,Tributary,3,2019,3,4,2022,-5.27679068181818,-6.27798847772758,2022-04-01,
BH-93172,745,44,f,Tributary,3,2019,3,5,2022,-5.20977180909091,-6.18216257300043,2022-05-01,
BH-93172,745,44,f,Tributary,3,2019,3,6,2022,-5.14275293636364,-6.08633666827329,2022-06-01,
BH-93172,745,44,f,Tributary,3,2019,3,7,2022,-4.99107864545455,-5.95546745603077,2022-07-01,
BH-93172,745,44,f,Tributary,3,2019,3,8,2022,-4.75474893636364,-5.78955493627289,2022-08-01,
BH-93172,745,44,f,Tributary,3,2019,3,9,2022,-4.51841922727273,-5.62364241651501,2022-09-01,
BH-93172,745,44,f,Tributary,3,2019,3,10,2022,-4.40907264545454,-5.58231243802986,2022-10-01,
BH-93172,745,44,f,Tributary,3,2019,3,11,2022,-4.34205377272727,-5.58250997330229,2022-11-01,
BH-93172,745,44,f,Tributary,3,2019,3,12,2022,-4.27503489999999,-5.58270750857472,2022-12-01,
BH-93015,652,1702,f,Tributary,2,2020,1,1,2021,-10.0465944,-10.0603511545804,2021-01-01,
BH-93015,652,1702,f,Tributary,2,2020,1,2,2021,-8.90021894545455,-8.74113350803565,2021-02-01,
BH-93015,652,1702,f,Tributary,2,2020,1,3,2021,-7.96283655454545,-7.91017709645944,2021-03-01,
BH-93015,652,1702,f,Tributary,2,2020,1,4,2021,-7.43285836363636,-7.35779343621711,2021-04-01,
BH-93015,652,1702,f,Tributary,2,2020,1,5,2021,-9.54924381818182,-9.40456189676286,2021-05-01,
BH-93015,652,1702,f,Tributary,2,2020,1,6,2021,-7.15949190909091,-7.27087249433751,2021-06-01,
BH-93015,652,1702,f,Tributary,2,2020,1,7,2021,-7.89229037272728,-7.83002857064129,2021-07-01,
BH-93015,652,1702,f,Tributary,2,2020,1,8,2021,-7.16390104545455,-7.29048534203441,2021-08-01,
BH-93015,652,1702,f,Tributary,2,2020,1,9,2021,-6.92051671818182,-7.19913812809436,2021-09-01,
BH-93015,652,1702,f,Tributary,2,2020,1,10,2021,-6.33674706363636,-6.78020871221485,2021-10-01,
BH-93015,652,1702,f,Tributary,2,2020,1,11,2021,-5.92140641818182,-6.51050361742634,2021-11-01,
BH-93015,652,1702,f,Tributary,2,2020,1,12,2021,-3.605728,-4.17402012057795,2021-12-01,
BH-93015,652,1702,f,Tributary,2,2020,2,1,2022,-4.8764411,-5.40952462591143,2022-01-01,
BH-93015,652,1702,f,Tributary,2,2020,2,2,2022,-5.9434521,-6.63497430191075,2022-02-01,
BH-93015,652,1702,f,Tributary,2,2020,2,3,2022,-6.9328623,-7.83563606990983,2022-03-01,
BH-93015,652,1702,f,Tributary,2,2020,2,4,2022,-6.9716627,-7.87443646990983,2022-04-01,
BH-93015,652,1702,f,Tributary,2,2020,2,5,2022,-6.4381572,-7.43775460524274,2022-05-01,
BH-93015,652,1702,f,Tributary,2,2020,2,6,2022,-7.3790669,-8.44027934590914,2022-06-01,
BH-93015,652,1702,f,Tributary,2,2020,2,7,2022,-6.4381572,-7.46416105124262,2022-07-01,
BH-93015,652,1702,f,Tributary,2,2020,2,8,2022,-6.515758,-7.43613606724308,2022-08-01,
BH-93015,652,1702,f,Tributary,2,2020,2,9,2022,-6.4866577,-7.53026584857588,2022-09-01,
BH-93015,652,1702,f,Tributary,2,2020,2,10,2022,-5.4099466,-6.47996119457577,2022-10-01,
BH-93015,652,1702,f,Tributary,2,2020,2,11,2022,-4.7988403,-5.54317539391052,2022-11-01,
BH-93015,652,1702,f,Tributary,2,2020,2,12,2022,-4.3914361,-5.3470227619096,2022-12-01,
BH-91549,650,2070,f,Tributary,3,2019,1,1,2020,-8.4460779,-9.17280869657726,2020-01-01,-7.68120183540208
BH-91549,650,2070,f,Tributary,3,2019,1,2,2020,-8.22738473636364,-8.89570127360782,2020-02-01,-8.0752838402259
BH-91549,650,2070,f,Tributary,3,2019,1,3,2020,-8.65242548181818,-9.327143581729,2020-03-01,-7.7
BH-91549,650,2070,f,Tributary,3,2019,1,4,2020,-8.74237186363637,-9.36747785288073,2020-04-01,-7.25
BH-91549,650,2070,f,Tributary,3,2019,1,5,2020,-8.91609183636364,-9.69403513427401,2020-05-01,-6.8
BH-91549,650,2070,f,Tributary,3,2019,1,6,2020,-8.79969063636364,-9.55842924627409,2020-06-01,-6.35
BH-91549,650,2070,f,Tributary,3,2019,1,7,2020,-8.89845529090909,-9.58677671148652,2020-07-01,-5.9
BH-91549,650,2070,f,Tributary,3,2019,1,8,2020,-8.69739867272727,-9.36651540530478,2020-08-01,-5.38803607214429
BH-91549,650,2070,f,Tributary,3,2019,1,9,2020,-8.93196472727273,-9.59067892051695,2020-09-01,-5.12342284569138
BH-91549,650,2070,f,Tributary,3,2019,1,10,2020,-7.33762101818182,-7.83229516809342,2020-10-01,-5.42066933867736
BH-91549,650,2070,f,Tributary,3,2019,1,11,2020,-6.5739586,-7.17745931524445,2020-11-01,-6.00735871743487
BH-91549,650,2070,f,Tributary,3,2019,1,12,2020,-5.836751,-6.58988824257714,2020-12-01,-6.52665330661323
BH-91549,650,2070,f,Tributary,3,2019,2,1,2021,-6.4575574,-7.23710108857703,2021-01-01,
BH-91549,650,2070,f,Tributary,3,2019,2,2,2021,-6.53074906363636,-7.36230544887984,2021-02-01,
BH-91549,650,2070,f,Tributary,3,2019,2,3,2021,-7.13039160909091,-7.78750541166847,2021-03-01,
BH-91549,650,2070,f,Tributary,3,2019,2,4,2021,-7.04838167272727,-7.84953063530421,2021-04-01,
BH-91549,650,2070,f,Tributary,3,2019,2,5,2021,-5.79971425454546,-6.77370540912164,2021-05-01,
BH-91549,650,2070,f,Tributary,3,2019,2,6,2021,-5.64186717272727,-6.47582414397073,2021-06-01,
BH-91549,650,2070,f,Tributary,3,2019,2,7,2021,-6.1180539,-6.97121555924338,2021-07-01,
BH-91549,650,2070,f,Tributary,3,2019,2,8,2021,-5.6912495,-6.54361096391005,2021-08-01,
BH-91549,650,2070,f,Tributary,3,2019,2,9,2021,-5.07397040909091,-5.99034749966735,2021-09-01,
BH-91549,650,2070,f,Tributary,3,2019,2,10,2021,-4.91259601818182,-5.80016607675838,2021-10-01,
BH-91549,650,2070,f,Tributary,3,2019,2,11,2021,-4.89672312727273,-5.89311975118215,2021-11-01,
BH-91549,650,2070,f,Tributary,3,2019,2,12,2021,-4.2653348,-5.2209214619096,2021-12-01,
BH-91549,650,2070,f,Tributary,3,2019,3,1,2022,-7.388767,-8.04508060724423,2022-01-01,
BH-91549,650,2070,f,Tributary,3,2019,3,2,2022,-6.36672919090909,-7.18228166948597,2022-02-01,
BH-91549,650,2070,f,Tributary,3,2019,3,3,2022,-7.21151971818182,-8.27033157809097,2022-03-01,
BH-91549,650,2070,f,Tributary,3,2019,3,4,2022,-6.32263782727273,-7.61430652918086,2022-04-01,
BH-91549,650,2070,f,Tributary,3,2019,3,5,2022,-6.15332699090909,-7.33616912748436,2022-05-01,
BH-91549,650,2070,f,Tributary,3,2019,3,6,2022,-6.21152759090909,-7.24873417681833,2022-06-01,
BH-91549,650,2070,f,Tributary,3,2019,3,7,2022,-6.09512639090909,-7.07471891281858,2022-07-01,
BH-91549,650,2070,f,Tributary,3,2019,3,8,2022,-5.71153152727273,-6.71593010451544,2022-08-01,
BH-91549,650,2070,f,Tributary,3,2019,3,9,2022,-5.45403796363636,-6.35281075687954,2022-09-01,
BH-91549,650,2070,f,Tributary,3,2019,3,10,2022,-4.9540419,-5.74238773724366,2022-10-01,
BH-91549,650,2070,f,Tributary,3,2019,3,11,2022,-4.79531299090909,-5.5340467174863,2022-11-01,
BH-91549,650,2070,f,Tributary,3,2019,3,12,2022,-4.7018393,-5.61341521857646,2022-12-01,
BH-91570,558,1246,m,Tributary,3,2019,1,1,2020,-7.1462645,-7.74976521524446,2020-01-01,-7.68120183540208
BH-91570,558,1246,m,Tributary,3,2019,1,2,2020,-7.15949190909091,-7.76139223366871,2020-02-01,-8.0752838402259
BH-91570,558,1246,m,Tributary,3,2019,1,3,2020,-6.85790698181818,-7.59263973172874,2020-03-01,-7.7
BH-91570,558,1246,m,Tributary,3,2019,1,4,2020,-7.40111258181818,-8.01981700839591,2020-04-01,-7.25
BH-91570,558,1246,m,Tributary,3,2019,1,5,2020,-8.77852678181818,-9.17317651506355,2020-05-01,-6.8
BH-91570,558,1246,m,Tributary,3,2019,1,6,2020,-6.05808964545455,-6.63918489136577,2020-06-01,-6.35
BH-91570,558,1246,m,Tributary,3,2019,1,7,2020,-6.58013139090909,-7.21884070082007,2020-07-01,-5.9
BH-91570,558,1246,m,Tributary,3,2019,1,8,2020,-6.0792535,-6.83159054724382,2020-08-01,-5.38803607214429
BH-91570,558,1246,m,Tributary,3,2019,1,9,2020,-7.27589310909091,-7.74816178966927,2020-09-01,-5.12342284569138
BH-91570,558,1246,m,Tributary,3,2019,1,10,2020,-6.83674312727273,-7.68590380984946,2020-10-01,-5.42066933867736
BH-91570,558,1246,m,Tributary,3,2019,1,11,2020,-7.08894572727273,-7.82927984451659,2020-11-01,-6.00735871743487
BH-91570,558,1246,m,Tributary,3,2019,1,12,2020,-5.6718493,-6.40738224524389,2020-12-01,-6.52665330661323
BH-91570,558,1246,m,Tributary,3,2019,2,1,2021,-6.5351582,-7.3058997399104,2021-01-01,
BH-91570,558,1246,m,Tributary,3,2019,2,2,2021,-7.000763,-7.48823539191163,2021-02-01,
BH-91570,558,1246,m,Tributary,3,2019,2,3,2021,-7.3693668,-7.6415866472459,2021-03-01,
BH-91570,558,1246,m,Tributary,3,2019,2,4,2021,-7.2529656,-7.65001591924535,2021-04-01,
BH-91570,558,1246,m,Tributary,3,2019,2,5,2021,-6.92139854545455,-7.46248402469928,2021-05-01,
BH-91570,558,1246,m,Tributary,3,2019,2,6,2021,-6.15949978181818,-6.88302979706212,2021-06-01,
BH-91570,558,1246,m,Tributary,3,2019,2,7,2021,-5.54045703636364,-6.36001049160716,2021-07-01,
BH-91570,558,1246,m,Tributary,3,2019,2,8,2021,-5.06427030909091,-5.89342610833439,2021-08-01,
BH-91570,558,1246,m,Tributary,3,2019,2,9,2021,-4.82441329090909,-5.67597455948581,2021-09-01,
BH-91570,558,1246,m,Tributary,3,2019,2,10,2021,-4.70272112727273,-5.58308942784932,2021-10-01,
BH-91570,558,1246,m,Tributary,3,2019,2,11,2021,-4.32970819090909,-5.31090110348524,2021-11-01,
BH-91570,558,1246,m,Tributary,3,2019,2,12,2021,-3.9064311,-5.00285214057565,2021-12-01,
BH-91570,558,1246,m,Tributary,3,2019,3,1,2022,-5.7591502,-6.42426595591086,2022-01-01,
BH-91570,558,1246,m,Tributary,3,2019,3,2,2022,-6.29618300909091,-7.06532415833465,2022-02-01,
BH-91570,558,1246,m,Tributary,3,2019,3,3,2022,-6.12863582727273,-6.91698166451639,2022-03-01,
BH-91570,558,1246,m,Tributary,3,2019,3,4,2022,-5.48666557272727,-6.40464305397037,2022-04-01,
BH-91570,558,1246,m,Tributary,3,2019,3,5,2022,-6.16831805454546,-7.1519115531216,2022-05-01,
BH-91570,558,1246,m,Tributary,3,2019,3,6,2022,-6.08366263636364,-7.05125222827318,2022-06-01,
BH-91570,558,1246,m,Tributary,3,2019,3,7,2022,-6.12687217272727,-7.01044125463718,2022-07-01,
BH-91570,558,1246,m,Tributary,3,2019,3,8,2022,-6.01576193636364,-7.01936031827303,2022-08-01,
BH-91570,558,1246,m,Tributary,3,2019,3,9,2022,-6.10570831818182,-7.08450064475799,2022-09-01,
BH-91570,558,1246,m,Tributary,3,2019,3,10,2022,-5.23181749090909,-6.25942173281838,2022-10-01,
BH-91570,558,1246,m,Tributary,3,2019,3,11,2022,-4.92846890909091,-5.8088372096675,2022-11-01,
BH-91570,558,1246,m,Tributary,3,2019,3,12,2022,-4.2071342,-5.15391871324297,2022-12-01,
BH-91588,615,1372,m,Tributary,4,2018,1,1,2019,-8.48487829999999,-9.18520265057736,2019-01-01,-7.68120183540208
BH-91588,615,1372,m,Tributary,4,2018,1,2,2019,-8.552779,-9.29631389857718,2019-02-01,-8.0752838402259
BH-91588,615,1372,m,Tributary,4,2018,1,3,2019,-8.44431424545455,-9.35909094536433,2019-03-01,-7.7
BH-91588,615,1372,m,Tributary,4,2018,1,4,2019,-8.76970850909091,-9.47563422700159,2019-04-01,-7.25
BH-91588,615,1372,m,Tributary,4,2018,1,5,2019,-8.23532118181818,-9.11328889639478,2019-05-01,-6.8
BH-91588,615,1372,m,Tributary,4,2018,1,6,2019,-8.89140067272727,-9.68454768197091,2019-06-01,-6.35
BH-91588,615,1372,m,Tributary,4,2018,1,7,2019,-9.67269963636364,-10.3402159782745,2019-07-01,-5.9
BH-91588,615,1372,m,Tributary,4,2018,1,8,2019,-9.7070909,-10.4130166179107,2019-08-01,-5.38803607214429
BH-91588,615,1372,m,Tributary,4,2018,1,9,2019,-8.88522788181818,-9.62636219439538,2019-09-01,-5.12342284569138
BH-91588,615,1372,m,Tributary,4,2018,1,10,2019,-8.5236787,-9.41124875857656,2019-10-01,-5.42066933867736
BH-91588,615,1372,m,Tributary,4,2018,1,11,2019,-8.28029437272727,-9.0918458746375,2019-11-01,-6.00735871743487
BH-91588,615,1372,m,Tributary,4,2018,1,12,2019,-6.1859546,-7.0799262212432,2019-12-01,-6.52665330661323
BH-91588,615,1372,m,Tributary,4,2018,2,1,2020,-6.4284571,-7.37524161324297,2020-01-01,-7.68120183540208
BH-91588,615,1372,m,Tributary,4,2018,2,2,2020,-6.77236973636364,-7.79117182960629,2020-02-01,-8.0752838402259
BH-91588,615,1372,m,Tributary,4,2018,2,3,2020,-7.57659620909091,-8.48017017433406,2020-03-01,-7.7
BH-91588,615,1372,m,Tributary,4,2018,2,4,2020,-8.02985542727273,-9.06626181784864,2020-04-01,-7.25
BH-91588,615,1372,m,Tributary,4,2018,2,5,2020,-8.22826656363636,-9.34709307354525,2020-05-01,-6.8
BH-91588,615,1372,m,Tributary,4,2018,2,6,2020,-7.35525756363637,-8.43887547887874,2020-06-01,-6.35
BH-91588,615,1372,m,Tributary,4,2018,2,7,2020,-6.61011351818182,-7.6297158067578,2020-07-01,-5.9
BH-91588,615,1372,m,Tributary,4,2018,2,8,2020,-6.65949584545455,-7.69510204069713,2020-08-01,-5.38803607214429
BH-91588,615,1372,m,Tributary,4,2018,2,9,2020,-6.6321592,-7.72217867790902,2020-09-01,-5.12342284569138
BH-91588,615,1372,m,Tributary,4,2018,2,10,2020,-6.21240941818182,-7.25601756675771,2020-10-01,-5.42066933867736
BH-91588,615,1372,m,Tributary,4,2018,2,11,2020,-4.99019681818182,-6.119425867424,2020-11-01,-6.00735871743487
BH-91588,615,1372,m,Tributary,4,2018,2,12,2020,-4.672739,-5.86598367590857,2020-12-01,-6.52665330661323
BH-91588,615,1372,m,Tributary,4,2018,3,1,2021,-6.7194601,-7.77187039724251,2021-01-01,
BH-91588,615,1372,m,Tributary,4,2018,3,2,2021,-7.25737473636364,-8.40580847360573,2021-02-01,
BH-91588,615,1372,m,Tributary,4,2018,3,3,2021,-7.79528937272727,-9.03974654996895,2021-03-01,
BH-91588,615,1372,m,Tributary,4,2018,3,4,2021,-8.08276506363636,-9.33362380354468,2021-04-01,
BH-91588,615,1372,m,Tributary,4,2018,3,5,2021,-8.30763101818182,-9.54248585142354,2021-05-01,
BH-91588,615,1372,m,Tributary,4,2018,3,6,2021,-8.2229756,-9.39141422057534,2021-06-01,
BH-91588,615,1372,m,Tributary,4,2018,3,7,2021,-7.9319726,-9.00038680390911,2021-07-01,
BH-91588,615,1372,m,Tributary,4,2018,3,8,2021,-7.46989510909091,-8.49909974166686,2021-08-01,
BH-91588,615,1372,m,Tributary,4,2018,3,9,2021,-6.75120588181818,-7.83242321106057,2021-09-01,
BH-91588,615,1372,m,Tributary,4,2018,3,10,2021,-6.1083538,-7.2327816772422,2021-10-01,
BH-91588,615,1372,m,Tributary,4,2018,3,11,2021,-5.7688503,-6.9012801305755,2021-11-01,
BH-91588,615,1372,m,Tributary,4,2018,3,12,2021,-5.4293468,-6.5697785839088,2021-12-01,
BH-91588,615,1372,m,Tributary,4,2018,4,1,2022,-8.261776,-9.30538414857588,2022-01-01,
BH-91588,615,1372,m,Tributary,4,2018,4,2,2022,-8.44695972727273,-9.50257080584855,2022-02-01,
BH-91588,615,1372,m,Tributary,4,2018,4,3,2022,-8.63214345454546,-9.69975746312122,2022-03-01,
BH-91588,615,1372,m,Tributary,4,2018,4,4,2022,-8.81732718181818,-9.89694412039389,2022-04-01,
BH-91588,615,1372,m,Tributary,4,2018,4,5,2022,-8.89140067272727,-9.97661897863629,2022-05-01,
BH-91588,615,1372,m,Tributary,4,2018,4,6,2022,-8.74325369090909,-9.82127023881814,2022-06-01,
BH-91588,615,1372,m,Tributary,4,2018,4,7,2022,-8.59510670909091,-9.665921499,2022-07-01,
BH-91588,615,1372,m,Tributary,4,2018,4,8,2022,-8.44695972727273,-9.51057275918185,2022-08-01,
BH-91588,615,1372,m,Tributary,4,2018,4,9,2022,-8.06071938181818,-9.1107290930607,2022-09-01,
BH-91588,615,1372,m,Tributary,4,2018,4,10,2022,-7.55543235454545,-8.58863796378805,2022-10-01,
BH-91588,615,1372,m,Tributary,4,2018,4,11,2022,-7.05014532727272,-8.06654683451539,2022-11-01,
BH-91588,615,1372,m,Tributary,4,2018,4,12,2022,-6.54485829999999,-7.54445570524273,2022-12-01,
BH-91585,815,3230,f,Tributary,6,2016,1,1,2017,-8.5236787,-9.48806751057623,2017-01-01,-7.68120183540208
BH-91585,815,3230,f,Tributary,6,2016,1,2,2017,-8.85436392727273,-9.806749807849,2017-02-01,-8.0752838402259
BH-91585,815,3230,f,Tributary,6,2016,1,3,2017,-8.10128343636364,-9.14089060827286,2017-03-01,-7.7
BH-91585,815,3230,f,Tributary,6,2016,1,4,2017,-7.14185536363636,-8.18226273087893,2017-04-01,-7.25
BH-91585,815,3230,f,Tributary,6,2016,1,5,2017,-7.09952765454545,-8.13993502178802,2017-05-01,-6.8
BH-91585,815,3230,f,Tributary,6,2016,1,6,2017,-7.67447903636364,-8.68687956693966,2017-06-01,-6.35
BH-91585,815,3230,f,Tributary,6,2016,1,7,2017,-6.89141641818182,-7.90621753475783,2017-07-01,-5.9
BH-91585,815,3230,f,Tributary,6,2016,1,8,2017,-6.9328623,-7.89725111057623,2017-08-01,-5.38803607214429
BH-91585,815,3230,f,Tributary,6,2016,1,9,2017,-6.96108077272727,-7.85905337063712,2017-09-01,-5.12342284569138
BH-91585,815,3230,f,Tributary,6,2016,1,10,2017,-5.28031799090909,-6.08226714881936,2017-10-01,-5.42066933867736
BH-91585,815,3230,f,Tributary,6,2016,1,11,2017,-5.46991085454545,-6.1854389164561,2017-11-01,-6.00735871743487
BH-91585,815,3230,f,Tributary,6,2016,1,12,2017,-5.2353448,-6.35817228657554,2017-12-01,-6.52665330661323
BH-91585,815,3230,f,Tributary,6,2016,2,1,2018,-7.1365644,-8.153766102576,2018-01-01,-7.68120183540208
BH-91585,815,3230,f,Tributary,6,2016,2,2,2018,-8.39140460909091,-9.19815493900116,2018-02-01,-8.0752838402259
BH-91585,815,3230,f,Tributary,6,2016,2,3,2018,-7.66477893636364,-8.58355661294006,2018-03-01,-7.7
BH-91585,815,3230,f,Tributary,6,2016,2,4,2018,-8.34466776363636,-9.34266477821244,2018-04-01,-7.25
BH-91585,815,3230,f,Tributary,6,2016,2,5,2018,-8.49634205454546,-9.51034297578814,2018-05-01,-6.8
BH-91585,815,3230,f,Tributary,6,2016,2,6,2018,-8.30145822727273,-9.2778499678489,2018-06-01,-6.35
BH-91585,815,3230,f,Tributary,6,2016,2,7,2018,-8.73002628181818,-9.73522505439423,2018-07-01,-5.9
